item_id,title,price,domain_id,brand
MLA1123962962,Smart Tv Philips 7000 Series 50pud7406/77 Led 4k 50  ,118399.0,MLA-TELEVISIONS,Philips
MLA1134863757,Smart Tv Led 75 Tcl 4k Ultra Hd L75p725 Uhd,379999.0,MLA-TELEVISIONS,TCL
MLA1132216649,Smart Tv 65  4k Ultra Hd Con Android Hitachi,229999.0,MLA-TELEVISIONS,Hitachi
MLA1151649334,Smart Tv Samsung Series 7 Qn65q70aagczb Qled 4k 65  220v - 240v,391590.0,MLA-TELEVISIONS,Samsung
MLA1147835669,Smart Tv Samsung Series 7 Un50au7000gczb Led 4k 50 ,155992.0,MLA-TELEVISIONS,Samsung
MLA912447267,Smart Tv Noblex 50  Dk50x6500 4k,106499.0,MLA-TELEVISIONS,Noblex
MLA1149677198,Smart Tv Led 50 Bgh B5022uk6 Ultra Hd Netflix Youtube Cuo,126289.0,MLA-TELEVISIONS,BGH
MLA1219479754,Smart Tv Philips 50  Ultra Hd 4k Android,178300.0,MLA-TELEVISIONS,Philips
MLA1349449995,Smart Tv Kanji 9809b Dled 4k 60  220v,124999.0,MLA-TELEVISIONS,Kanji
MLA1132534613,Televisor Hitachi 65  4k Cdh-le654ksmart24 Google Tv,299999.0,MLA-TELEVISIONS,Hitachi
MLA1143228135,Smart Tv Tcl 65 L65p725 Uhd 4k Android Control X Voz,189999.0,MLA-TELEVISIONS,TCL
MLA1136354733,Tv Led Smart 50p 4k L50p725 Go Tcl,115999.0,MLA-TELEVISIONS,TCL
MLA926195489,Smart Tv Hisense H5018uh6 Led 4k 50  100v/240v,116899.0,MLA-TELEVISIONS,Hisense
MLA869943805,Smart Tv Led 4k Uhd Philips 58 58pud6654/77 58 Pulgadas,220998.7,MLA-TELEVISIONS,Philips
MLA1179022874,Smart Tv Samsung Series 7 Un50au7000gczb 4k 50 Cuo,176719.0,MLA-TELEVISIONS,Samsung
MLA1130046640,Smart Tv Samsung Series 7 Un70au7000gxzs Led 4k 70 100v/240,347624.0,MLA-TELEVISIONS,Samsung
MLA1110100609,Tv Smart Philips 65pud7906 Ultra 4k Android C/ambilight ,229990.0,MLA-TELEVISIONS,Philips
MLA1102686231,Tv 65 Led  Candy Smartvision,168500.0,MLA-TELEVISIONS,Candy
MLA1135513714,Smart Tv Bgh B5021uh6a Led 4k 50   Android Tv ,122639.0,MLA-TELEVISIONS,BGH
MLA1194006311,Samsung 75  Neo Qled 4k Qn85b,899999.0,MLA-TELEVISIONS,Samsung
MLA1134186701,Smart Tv Philips 7000 Series 50pud7406/77 Led 4k 50 ,144999.0,MLA-TELEVISIONS,Philips
MLA1150055500,Smart Tv Tcl 50 Uhd 4k Google Tv,115999.0,MLA-TELEVISIONS,TCL
MLA1207297119,Smart Tv 65 Philips 4k Uhd Ambilight Android,233999.0,MLA-TELEVISIONS,Philips
MLA1150927819,Smart Tv Led Uhd 4k 55 Bgh B5522us6a Android Tv Tio Musa,119999.0,MLA-TELEVISIONS,BGH
MLA1262691689,Smart Tv Samsung 75 Series 8 Un75bu8000 Led 4k Nuevo Gtia,409999.0,MLA-TELEVISIONS,Samsung
MLA1139679871,Smart Tv Rca 65 And65p7uhd Google Tv Bluetooth 4k Chromecast,199999.0,MLA-TELEVISIONS,RCA
MLA1307019572,Televisor Samsung Crystal 65  4k Uhd Smart Tv Bu8000,311999.0,MLA-TELEVISIONS,Samsung
MLA913493008,Smart Tv Hitachi Cdh-le554ksmart20 Led 4k 55  100v/240v,151200.0,MLA-TELEVISIONS,Hitachi
MLA1190732657,Smart Tv Noblex 50  Dr50x7550 4k Ultra Hd Android Tv,110254.0,MLA-TELEVISIONS,Noblex
MLA1116388590,Smart Tv Led LG 60  60up7750 Uhd 4k Hdr Activo Thinq Ai,288815.0,MLA-TELEVISIONS,LG
MLA1243390166,Smart Tv Tcl P725-series 55p725 Dled 4k 55  100v/240v,135999.0,MLA-TELEVISIONS,TCL
MLA1151331068,Smart Tv Hitachi 65 Pulgadas Android Le654ksmart24 Led 4k,203298.93,MLA-TELEVISIONS,Hitachi
MLA1141664659,Smart Tv Samsung Series 7 Un65au7000gczb Led 4k 65  Rex,388475.0,MLA-TELEVISIONS,Samsung
MLA1118683035,Smart Tv LG Ai Thinq Oled65a1psa 4k 65  100v/240v,539999.0,MLA-TELEVISIONS,LG
MLA1281725268,Smart Tv 75  Philips Uhd 4k,373999.0,MLA-TELEVISIONS,Philips
MLA1314558162,Smart Tv Samsung Series 7 Un55au7000gczb Led 4k 55  ,200099.0,MLA-TELEVISIONS,LED
MLA1148405818,Smart Tv Noblex Dm55x7550 Led 4k 55  220v,139799.0,MLA-TELEVISIONS,Noblex
MLA872990304,Smart Tv Hitachi Cdh-le504ksmart20 Led 4k 50  110v/240v,114491.01,MLA-TELEVISIONS,Hitachi
MLA736480234,Smart Tv Hitachi 65 4k Uhd Cdh-le654ksmart12 Netflix,195812.0,MLA-TELEVISIONS,Hitachi
MLA1220570594,Smart Tv Noblex Dk55x7500pi Led 4k 55'' Con Google Tv,166109.0,MLA-TELEVISIONS,Noblex
MLA1211518735,Smart Tv LG 86 Pulgadas 4k Real Uhd Ai Thinq 86uq9050psc,722199.0,MLA-TELEVISIONS,LG
MLA908615269,Smart Tv Tcl L55c2 Led 4k 55  100v/240v,161000.0,MLA-TELEVISIONS,TCL
MLA1360765806,Televisor Smart Tv Aoc Led 4k 50  220v Hdr Twitter Full Hd,149999.0,MLA-TELEVISIONS,AOC
MLA1316636257,Smart Tv Hisense 70a6h Led 4k 70'',232999.0,MLA-TELEVISIONS,Hisense
MLA1108731632,Smart Tv 4k 50 Pulgadas Philips 50pud6654/77 Uhd Hdr10 X30,165999.0,MLA-TELEVISIONS,Philips
MLA1128887543,Smart Tv Samsung 75  Un75au8000gxzd Led 4k,419999.0,MLA-TELEVISIONS,Samsung
MLA1132892172,Smart Tv Philips 7000 Series 55pud7406/77 Led 4k 55  Ranet,146599.0,MLA-TELEVISIONS,Philips
MLA932862767,Smart Tv 60 Pulgadas Kanji Led 4k Ultra Hd Control Remoto,168048.0,MLA-TELEVISIONS,Kanji
MLA1169121363,Smart Tv 4k Uhd 55 Pulgadas Rca And55fxuhd Bt Hdr Android Tv,125999.0,MLA-TELEVISIONS,RCA
MLA1360614668,Smart Tv Tcl L55p615 Led 4k 55  Android Tv,131999.0,MLA-TELEVISIONS,TCL
MLA1181882158,Smart Tv Noblex Dk55x6550 50  Ultra Hd 4k,153599.0,MLA-TELEVISIONS,Noblex
MLA1108662079,Smart Tv Samsung Series Q60 Qled 4k 55 Qn55q60aa Nuevo Gtia,259999.0,MLA-TELEVISIONS,Samsung
MLA1121153282,Smart Tv LG Ai Thinq 43up7750psb Lcd 4k 43 Nuevo Ahora 18,146999.0,MLA-TELEVISIONS,LG
MLA1142535212,Smart Tv LG Ai Thinq 50up7750psb  4k 50  Surround,174349.0,MLA-TELEVISIONS,LG
MLA1183727283,Smart Tv Philips 7000 Series 50pud7406/77 Led 4k 50  ,122999.0,MLA-TELEVISIONS,Philips
MLA1129772192,Smart Tv 4k 65 Pulgadas Samsung Au7000 Un65au7000a Hdr Cuota,429999.0,MLA-TELEVISIONS,Samsung
MLA1314667297,Smart Tv Samsung Series 7 Un55au7000gczb Led 4k 55  ,250124.0,MLA-TELEVISIONS,LED
MLA1115804401,Smart Tv Philips 65'' Ultrahd 4k 65pud7906 Android Ambilight,208999.0,MLA-TELEVISIONS,Philips
MLA1236812148,Smart Tv Tcl P725-series Led 4k 50   ,113300.0,MLA-TELEVISIONS,TCL
MLA1115322599,Smart Tv LG 60 Al Thinq Uhd 4k Led 60up7750 Tio Musa,209999.0,MLA-TELEVISIONS,LG
MLA1128830649,Smart Tv Philips Led 55  4k Serie 7000 55pud7406/77 Android,179999.0,MLA-TELEVISIONS,Philips
MLA1139208470,Smart Tv Philips 65pud7906/77 Led 4k 65  110v/240v,330309.0,MLA-TELEVISIONS,Philips
MLA1305966552,Smart Tv 55'' Samsung | Un55au7000gczb | 4k | Uhd,160300.0,MLA-TELEVISIONS,Samsung
MLA1144090208,Smart Tv Philips 7000 Series 50pud7406/77 Led 4k 50  110v,131989.0,MLA-TELEVISIONS,Philips
MLA1108282853,Smart Tv Samsung 65 Uhd 4k Un65au7000 Al Click Nuevo Gtia,241999.0,MLA-TELEVISIONS,Samsung
MLA1147193754,Smart Tv Philips 65pud7906/77 Led 4k 65  Con Android Tv,217132.85,MLA-TELEVISIONS,Philips
MLA1265357494,Smart Tv Samsung Series 7 Un55au7000gczb Led 4k 55,162299.0,MLA-TELEVISIONS,Samsung
MLA1193267931,Smart Tv Samsung Neo Qled 55 4k 55qn85b Nuevo Original,489999.0,MLA-TELEVISIONS,Samsung
MLA1316655115,Smart Tv Hisense 75u60h Uled 4k 75'' Con Google Tv,389999.0,MLA-TELEVISIONS,Hisense
